RIn1[nm]	E[eV/atom]
0.07501292	91.08308021297375
0.08294584	86.26101619376394
0.09087876	82.1416669241052
0.09881168000000001	78.56076230988752
0.10674460000000001	75.40276804083624
0.11467752	72.58399808704293
0.12261044	70.04229214402329
0.13054336000000002	67.73046370762216
0.13847628	65.6120052638465
0.14640920000000002	63.65819334134199
0.15434212	61.8460888639023
0.16227504	60.15712574219401
0.17020796	58.57609527853671
0.17814088	57.09040262623489
0.18607379999999998	55.689513843859324
0.19400672	54.36453879953696
0.20193964000000003	53.10791243548263
0.20987255999999999	51.91314827681376
0.21780548000000002	50.77464570545864
0.2257384	49.68753773478869
0.23367132000000002	48.64756963714625
0.24160424	47.65100132060502
0.24953716	46.69452816485793
0.25747008	45.775216334826936
0.265403	44.89044954581463
0.27333591999999995	44.037884958713306
0.28126884	43.21541640887358
0.28920176000000003	42.42114356717576
0.29713468	41.653345931524775
0.3050676	40.910460776285845
0.31300052	40.19106436399771
0.32093344	39.49385586107425
0.32886635999999997	38.81764350668327
0.33679928000000003	38.1613326686443
0.34473220000000004	37.523915487286516
0.35266511999999994	36.90446186171378
0.36059803999999995	36.302111575839646
0.36853096	35.71606739616217
0.37646388	35.14558900130464
0.3843968	34.58998762620672
0.39232972000000005	34.0486213225639
0.40026264	33.52089075250263
0.40819555999999996	33.00623544519155
0.41612847999999997	32.50413045663478
0.4240614	32.014083381676
0.43199432	31.535631674586195
0.43992724	31.06834024077159
0.44786016	30.611799267328863
0.45579308	30.16562226456336
0.463726	29.729444294305534
0.4716589199999999	29.30292036402768
0.47959184000000005	28.88572396846326
0.48752476	28.477545762743794
0.49545767999999996	28.078092353052554
0.5033906	27.687085192503552
0.51132352	27.304259571427842
0.5192564399999999	26.92936369252604
0.52718936	26.56215782245267
0.5351222800000001	26.202413512360593
0.5430552	25.849912880773132
0.55098812	25.504447952884643
0.5589210400000001	25.165820051032707
0.56685396	24.833839231647634
0.5747868800000001	24.508323764481364
0.5827198000000001	24.18909965035417
0.59065272	23.876000174042154
0.5985856400000001	23.568865489270646
0.60651856	23.26754223307987
0.61445148	22.971883167097566
0.6223844000000002	22.68174684349225
0.63031732	22.396997293592225
0.63825024	22.11750373734628
0.6461831600000001	21.843140311970693
0.65411608	21.57378581827848
0.662049	21.309323483323965
0.6699819200000001	21.049640738116636
0.67791484	20.79462900926878
0.68584776	20.544183523539445
0.69378068	20.298203124327625
0.7017136	20.05659009924638
0.7096465200000001	19.819250017983812
0.7175794400000001	19.586091579721526
0.7255123600000001	19.357026469441635
0.7334452800000001	19.131969222507013
0.7413782000000001	18.910837096949013
0.74931112	18.693549952940927
0.75724404	18.480030138977305
0.76517696	18.270202384315414
0.77310988	18.06399369726904
0.7810428	17.861333268976573
0.78897572	17.662152382292625
0.7969086400000001	17.466384325478842
0.80484156	17.27396431039363
0.8127744800000001	17.0848293949011
0.8207074000000001	16.89891840924087
0.82864032	16.716171886118197
0.8365732400000001	16.536531994289987
0.8445061600000001	16.35994247543946
0.85243908	16.186348584144795
0.8603720000000001	16.01569703076156
0.86830492	15.847935927050269
0.8762378399999999	15.683014734391742
0.8841707600000001	15.520884214443717
0.89210368	15.361496382101109
0.9000366	15.204804460631832
0.9079695200000001	15.050762838868067
0.91590244	14.899327030340645
0.92383536	14.750453634250785
0.93176828	14.60410029818121
0.9397011999999999	14.460225682453268
0.9476341199999999	14.318789426043606
0.9555670400000001	14.179752113978592
0.96349996	14.04307524612974
0.97143288	13.908721207338186
0.9793658	13.776653238800183
0.98729872	13.646835410650176
0.99523164	13.51923259568063
1.0031645599999999	13.393810444142833
1.0110974799999999	13.270535359574662
1.0190304	13.149374475605327
1.02696332	13.030295633689379
1.03489624	12.913267361725406
1.04282916	12.798258853516804
1.05076208	12.685239949034884
1.058695	12.574181115446315
1.06662792	12.465053428869346
1.07456084	12.357828556824716
1.08249376	12.2524787413496
1.09042668	12.148976782743924
1.0983596	12.04729602392063
1.10629252	11.947410335332522
1.11422544	11.849294100449999
1.12215836	11.752922201764981
1.13009128	11.658270007298334
1.1380242	11.565313357588245
1.14595712	11.474028553138815
1.15389004	11.384392342309207
1.16182296	11.296381909624264
1.1697558799999999	11.209974864488652
1.1776888	11.125149230287624
1.1856217199999999	11.041883433858123
1.19355464	10.960156295314798
1.20148756	10.879947018216116
1.20942048	10.801235180056953
1.2173533999999997	10.724000723073853
1.22528632	10.648223945350708
1.23321924	10.573885492212572
1.24115216	10.500966347895977
1.24908508	10.429447827485115
1.2570179999999997	10.359311569102976
1.2649509199999998	10.29053952634771
1.27288384	10.223113960964778
1.28081676	10.157017435745313
1.28874968	10.092232807642526
1.2966826	10.028743221097528
1.3046155199999998	9.966532101566761
1.3125484399999998	9.905583149243201
1.32048136	9.845880332964562
1.32841428	9.787407884301059
1.3363472	9.730150291816411
1.3442801199999999	9.674092295495525
1.3522130399999999	9.61921888133293
1.3601459599999999	9.565515276076246
1.36807888	9.512966942118663
1.3760118000000001	9.461559572535727
1.38394472	9.411279086260674
1.39187764	9.362111623394082
1.39981056	9.314043540642508
1.40774348	9.267061406882005
1.4156764000000002	9.221151998842242
1.4236093200000002	9.17630229690667
1.4315422399999997	9.13249948102526
1.4394751599999998	9.089730926735747
1.4474080799999998	9.047984201289566
1.4553409999999998	9.00724705987952
1.46327392	8.967507441965086
1.47120684	8.92875346769273
1.4791397599999998	8.890973434407725
1.4870726799999998	8.85415581325476
1.4950055999999998	8.818289245864174
1.5029385199999998	8.783362541121445
1.51087144	8.749364672016746
1.5188043599999999	8.716284772572624
1.5267372799999999	8.684112134846856
1.5346701999999999	8.652836206008342
1.5426031199999999	8.62244658548374
1.55053604	8.59293302217262
1.5584689600000001	8.564285411729006
1.56640188	8.53649379390745
1.5743348	8.509548349971276
1.58226772	8.4834394001617
1.59020064	8.458157401225456
1.59813356	8.433692943999509
1.60606648	8.410036751051042
1.6139994	8.387179674371236
1.62193232	8.365112693120889
1.62986524	8.343826911426962
1.63779816	8.323313556228088
1.64573108	8.303563975167835
1.653664	8.284569634534307
1.66159692	8.26632211724499
1.66952984	8.248813120875148
1.67746276	8.232034455729053
1.6853956799999998	8.215978042952358
1.6933285999999999	8.200635912684909
1.7012615199999999	8.18600020225274
1.7091944399999999	8.172063154397975
1.7171273599999999	8.158817115545952
1.72506028	8.146254534108337
1.7329932	8.134367958821493
1.7409261199999997	8.123150037118684
1.74885904	8.112593513536037
1.75679196	8.102691228150409
1.76472488	8.09343611504934
1.7726578	8.084821200831165
1.7805907199999997	8.076839603135662
1.7885236399999997	8.069484529203525
1.79645656	8.062749274464302
1.80438948	8.056627221152455
1.8123224	8.05111183694989
1.82025532	8.046196673655196
1.8281882399999998	8.041875365878797
1.8361211599999998	8.038141629762658
1.84405408	8.034989261724943
1.851987	8.032412137228338
1.85991992	8.030404209571643
1.86785284	8.028959508704348
1.8757857599999999	8.028072140063092
1.88371868	8.027736283430059
1.8916516000000003	8.027946191812504
1.89958452	8.02869619034272
1.9075174400000001	8.029980675198583
1.91545036	8.031794112543508
1.9233832800000001	8.034131037485887
1.9313162	8.036986053057165
1.9392491200000002	8.040353829208517
1.94718204	8.044229101825374
1.95511496	8.048606671759668
1.9630478800000002	8.053481403879108
1.9709808	8.058848226133446
1.9789137200000002	8.064702128637048
1.98684664	8.071038162767543
1.9947795600000002	8.077851440280448
2.00271248	8.085137132438813
2.0106454	8.092890469158174
2.01857832	8.101106738166216
2.02651124	8.109781284176714
2.03444416	8.11890950807786
2.04237708	8.128486866134054
2.05031	8.138508869201537
2.05824292	8.102395932520228
2.06617584	8.054784236531068
2.07410876	8.007563262917955
2.08204168	7.960728997463956
2.0899746	7.914277474977919
2.0979075200000006	7.868204778595527
2.10584044	7.82250703909241
2.11377336	7.777180434208348
2.12170628	7.732221187982996
2.1296392	7.687625570102744
2.13757212	7.6433898952579575
2.14550504	7.599510522511334
2.15343796	7.555983854676275
2.16137088	7.512806337705574
2.1693038000000002	7.46997446009018
2.1772367200000002	7.427484752267526
2.1851696400000002	7.385333786039619
2.1931025600000003	7.34351817400058
2.2010354800000003	7.302034568973203
2.2089684000000003	7.260879663454771
2.2169013200000003	7.220050189071707
2.2248342400000003	7.1795429160427675
2.2327671600000003	7.139354652651088
2.2407000800000003	7.099482244724261
2.2486330000000003	7.059922575122955
2.2565659200000003	7.02067256323739
2.2644988400000003	6.981729164491784
2.2724317600000004	6.943089369856677
2.2803646800000004	6.904750205368731
2.2882976000000004	6.866708731658056
2.2962305200000004	6.828962043483028
2.30416344	6.79150726927213
2.31209636	6.754341570673005
2.32002928	6.717462142108313
2.3279622	6.680866210338698
2.33589512	6.644551034032222
2.34382804	6.608513903340319
2.35176096	6.572752139480603
2.35969388	6.537263094325534
2.3676268	6.5020441499978086
2.37555972	6.4670927184715055
2.38349264	6.432406241179305
2.39142556	6.397982188625922
2.39935848	6.363818060007147
2.4072914	6.329911382834302
2.41522432	6.296259712564966
2.4231572399999997	6.262860632238621
2.43109016	6.229711752118122
2.43902308	6.196810709336157
2.446956	6.164155167547202
2.45488892	6.131742816584556
2.4628218399999997	6.0995713721224485
2.47075476	6.067638575342826
2.47868768	6.0359421926077
2.4866206	6.0044800151355044
2.49455352	5.97324985868277
2.5024864399999998	5.94224956323023
2.51041936	5.911476992673368
2.5183522799999998	5.880930034517701
2.5262852000000002	5.8506065995783425
2.5342181200000002	5.820504621683942
2.5421510400000003	5.790622057384804
2.5500839600000003	5.760956885665473
2.55801688	5.731507107661095
2.5659498000000003	5.702270746378039
2.5738827200000003	5.673245846418634
2.5818156400000003	5.6444304737096
2.5897485600000003	5.6158227152344375
2.59768148	5.587420678769718
2.6056144000000003	5.559222492624926
2.61354732	5.531226305386202
2.6214802400000004	5.503430285663616
2.6294131600000004	5.47583262184189
2.63734608	5.44843152183485
2.6452790000000004	5.421225212843184
2.65321192	5.394211941115598
2.6611448400000004	5.367389971713485
2.6690777600000004	5.340757588278588
2.67701068	5.314313092804175
2.6849436000000004	5.288054805409312
2.69287652	5.26198106411622
2.7008094400000004	5.236090224630749
2.70874236	5.210380660126044
2.71667528	5.184850761028845
2.7246082000000005	5.159498934809178
2.73254112	5.134323605772567
2.7404740400000005	5.109323214855351
2.74840696	5.084496219422766
